meta_ID,meta_yearID,meta_teamID,meta_franchID,ctx_mlb_rpg,ctx_era_1,ctx_era_2,ctx_era_3,ctx_era_4,ctx_era_5,ctx_era_6,ctx_era_7,ctx_era_8,ctx_decade_1910,ctx_decade_1920,ctx_decade_1930,ctx_decade_1940,ctx_decade_1950,ctx_decade_1960,ctx_decade_1970,ctx_decade_1980,ctx_decade_1990,ctx_decade_2000,ctx_decade_2010,raw_R,raw_RA,raw_AB,raw_H,raw_2B,raw_3B,raw_HR,raw_BB,raw_SO,raw_SB,raw_ER,raw_CG,raw_SHO,raw_SV,raw_IPouts,raw_HA,raw_HRA,raw_BBA,raw_SOA,raw_E,raw_DP,season_G,core_R_pg,core_RA_pg,core_RDiff_pg,core_Pythag_win_pct,core_R_adj,core_RA_adj,core_RDiff_adj,bat_AVG,bat_OBP_approx,bat_SLG,bat_OPS_approx,bat_ISO,bat_HR_per_AB,bat_BB_rate_approx,bat_SO_rate_approx,bat_XBH_per_H,bat_SB_per_onbase_approx,pitch_ERA,pitch_WHIP,pitch_K_BB,pitch_K9,pitch_BB9,pitch_H9,pitch_HR9,pitch_CG_pg,pitch_SHO_pg,pitch_SV_pg,field_FP,field_E_pg,field_DP_pg,target_W,target_W_pct
888,1947,DET,DET,4.3551890587288815,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,714,642,5276,1363,234,42,103,762,565.0,52,555,77,15,18,4194,1382,79,531,648,155,142.0,158.0,4.518987341772152,4.063291139240507,0.45569620253164556,0.5484770475246128,1.0376099133320007,0.9329769808951602,0.1046329324368404,0.2583396512509477,0.35193772772441206,0.37717968157695225,0.7291174093013644,0.11884003032600454,0.019522365428354813,0.12620072871811858,0.0935740311361378,0.2780630961115187,0.02447058823529412,3.57,1.3683834048640915,1.2203389830508475,4.171673819742489,3.418454935622318,8.896995708154506,0.5085836909871245,0.4873417721518987,0.0949367088607595,0.11392405063291139,0.975,0.9810126582278481,0.8987341772151899,85.0,0.5379746835443038
1008,1996,HOU,HOU,5.0355094838994265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,753,792,5508,1445,297,29,129,554,1057.0,180,704,13,4,35,4341,1541,154,539,1163,138,130.0,162.0,4.648148148148148,4.888888888888889,-0.24074074074074073,0.4769144303840954,0.9230740529851388,0.9708826692752058,-0.04780861629006695,0.2623456790123457,0.3297591553942593,0.39705882352941174,0.7268179789236711,0.13471314451706606,0.023420479302832243,0.09138898053447707,0.17436489607390301,0.314878892733564,0.09004502251125562,4.38,1.437456807187284,2.1576994434137293,7.233586731167934,3.352453351762267,9.58465791292329,0.957843814789219,0.08024691358024691,0.024691358024691357,0.21604938271604937,0.978,0.8518518518518519,0.8024691358024691,82.0,0.5061728395061729
356,1974,BOS,BOS,4.124935732647815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,696,661,5499,1449,236,31,109,569,811.0,104,601,71,12,18,4365,1462,126,463,751,145,156.0,162.0,4.296296296296297,4.080246913580247,0.21604938271604937,0.523587566479288,1.0415426020561258,0.9891661781021538,0.05237642395397183,0.2635024549918167,0.3325642715886618,0.37715948354246226,0.7097237551311241,0.11365702855064558,0.019821785779232586,0.09377059986816084,0.1336519446275544,0.25948930296756384,0.05153617443012884,3.72,1.3230240549828178,1.6220302375809936,4.645360824742268,2.8639175257731955,9.043298969072165,0.7793814432989691,0.4382716049382716,0.07407407407407407,0.1111111111111111,0.977,0.8950617283950617,0.9629629629629629,84.0,0.5185185185185185
2164,1997,TEX,TEX,4.766990291262136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,807,823,5651,1547,311,27,187,500,1116.0,72,744,8,9,33,4289,1598,169,541,925,122,155.0,162.0,4.981481481481482,5.080246913580247,-0.09876543209876543,0.4910190824411362,1.0449950969299238,1.0657137109954489,-0.02071861406552513,0.2737568571934171,0.33279141602991386,0.4376216598832065,0.7704130759131204,0.16386480268978942,0.0330914882321713,0.08128759551292473,0.181433913184848,0.3393665158371041,0.03517342452369321,4.68,1.4961529494054557,1.7097966728280962,5.823035672650967,3.4056889717882957,10.059687572860806,1.063884355327582,0.04938271604938271,0.05555555555555555,0.2037037037037037,0.981,0.7530864197530864,0.9567901234567902,77.0,0.47530864197530864
683,1979,CIN,CIN,4.457598856598381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,731,644,5477,1445,266,31,132,614,902.0,99,573,27,10,40,4320,1415,103,485,773,124,152.0,161.0,4.540372670807454,4.0,0.5403726708074534,0.5577136073120403,1.018569148295286,0.8973440923422219,0.12122505595306414,0.2638305641774694,0.3380397307502873,0.3960197188241738,0.7340594495744611,0.1321891546467044,0.024100785101332848,0.10080446560499097,0.14808734197997045,0.2968858131487889,0.04808159300631375,3.58,1.3194444444444444,1.5938144329896908,4.83125,3.03125,8.84375,0.6437499999999999,0.16770186335403728,0.062111801242236024,0.2484472049689441,0.98,0.7701863354037267,0.9440993788819876,90.0,0.5590062111801242
1927,1937,NY1,SFG,4.870863599677159,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,732,602,5329,1484,251,41,111,412,492.0,45,519,67,11,17,4083,1341,85,404,653,159,143.0,152.0,4.815789473684211,3.960526315789474,0.8552631578947368,0.5885095193512815,0.9886931496097326,0.8131055683948895,0.17558758121484322,0.2784762619628448,0.3302560529524473,0.40345280540439105,0.7337088583568383,0.12497654344154624,0.020829423906924376,0.07176450095802125,0.08569935551297683,0.2715633423180593,0.023734177215189875,3.43,1.2821454812637767,1.6163366336633664,4.318148420279207,2.6715650257163848,8.867744305657604,0.56208670095518,0.4407894736842105,0.07236842105263158,0.1118421052631579,0.974,1.0460526315789473,0.9407894736842105,95.0,0.625
1612,1917,PHI,PHI,3.587810745789896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,578,500,5084,1262,225,60,38,435,533.0,109,380,102,22,5,4167,1258,25,325,616,212,112.0,154.0,3.7532467532467533,3.2467532467532467,0.5064935064935064,0.5659355948255335,1.0461105724851814,0.9049399415961776,0.1411706308890037,0.24822974036191975,0.3074832397173401,0.3385129819040126,0.6459962216213526,0.09028324154209283,0.007474429583005508,0.07881862656278311,0.0965754665700308,0.2559429477020602,0.06423099587507367,2.46,1.1396688264938806,1.8953846153846154,3.991360691144709,2.105831533477322,8.151187904967601,0.16198704103671707,0.6623376623376623,0.14285714285714285,0.032467532467532464,0.967,1.3766233766233766,0.7272727272727273,87.0,0.564935064935065
985,1970,HOU,HOU,4.341563786008231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,744,763,5574,1446,250,47,129,598,911.0,114,684,36,6,35,4368,1491,131,577,942,138,144.0,162.0,4.592592592592593,4.709876543209877,-0.11728395061728394,0.4884652710376516,1.05781990521327,1.0848341232227487,-0.02701421800947867,0.25941872981700753,0.3311730395333765,0.39056332974524577,0.7217363692786223,0.13114459992823824,0.023143164693218515,0.09688917692806222,0.14760207388204796,0.2946058091286307,0.05577299412915851,4.23,1.4203296703296704,1.632582322357019,5.822802197802198,3.566620879120879,9.216346153846153,0.8097527472527473,0.2222222222222222,0.037037037037037035,0.21604938271604937,0.978,0.8518518518518519,0.8888888888888888,79.0,0.4876543209876543
1810,2013,PIT,PIT,4.165981077745784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,634,577,5486,1346,273,35,161,469,1330.0,94,533,3,16,55,4412,1299,101,515,1261,106,154.0,162.0,3.9135802469135803,3.5617283950617282,0.35185185185185186,0.5429931286585109,0.9394138316708874,0.8549554903377002,0.08445834133318704,0.24535180459351075,0.3047858942065491,0.3959168793292016,0.7007027735357507,0.15056507473569086,0.02934742982136347,0.07875734676742234,0.22334172963895885,0.34843982169390786,0.051790633608815424,3.26,1.2334542157751587,2.4485436893203882,7.716908431550317,3.1516319129646417,7.949456029011786,0.6180870353581143,0.018518518518518517,0.09876543209876543,0.3395061728395062,0.984,0.654320987654321,0.9506172839506173,94.0,0.5802469135802469
141,1974,ATL,ATL,4.124935732647815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,661,563,5533,1375,202,37,120,571,772.0,72,500,46,21,22,4422,1343,97,488,772,132,161.0,163.0,4.0552147239263805,3.4539877300613497,0.6012269938650306,0.5728938348577239,0.9830976739420179,0.8373434045829895,0.14575426935902835,0.2485089463220676,0.31880733944954126,0.3634556298572203,0.6822629693067616,0.1149466835351527,0.021688053497198625,0.09354521625163827,0.12647444298820446,0.2610909090909091,0.03699897225077081,3.05,1.2421981004070557,1.5819672131147542,4.713704206241519,2.9796472184531884,8.200135685210313,0.5922659430122117,0.2822085889570552,0.12883435582822086,0.13496932515337423,0.979,0.8098159509202454,0.9877300613496932,88.0,0.5398773006134969
1805,2008,PIT,PIT,4.650947281713345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,735,884,5628,1454,314,21,153,474,1039.0,57,822,3,7,34,4365,1631,176,657,963,107,179.0,162.0,4.537037037037037,5.45679012345679,-0.9197530864197531,0.41634558327496574,0.9755081625792275,1.1732642390748804,-0.19775607649565288,0.2583511016346837,0.31596197967879386,0.4031627576403696,0.7191247373191634,0.14481165600568585,0.027185501066098083,0.0776794493608653,0.17027204195345788,0.3356258596973865,0.029564315352697094,5.08,1.572508591065292,1.4657534246575343,5.956701030927835,4.063917525773196,10.088659793814433,1.088659793814433,0.018518518518518517,0.043209876543209874,0.20987654320987653,0.983,0.6604938271604939,1.1049382716049383,67.0,0.41358024691358025
1673,1982,PHI,PHI,4.297579496915045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,664,654,5454,1417,245,25,112,506,831.0,128,584,38,13,33,4368,1395,86,472,1002,121,138.0,162.0,4.098765432098766,4.037037037037037,0.06172839506172839,0.5069420239783138,0.9537381298102816,0.9393746037589219,0.014363526051359661,0.2598093142647598,0.3226510067114094,0.3755042170883755,0.6981552237997849,0.11569490282361572,0.020535386872020535,0.0848993288590604,0.13942953020134227,0.26958362738179253,0.06656266250650027,3.61,1.2822802197802199,2.1228813559322033,6.193681318681318,2.917582417582418,8.62293956043956,0.5315934065934066,0.2345679012345679,0.08024691358024691,0.2037037037037037,0.981,0.7469135802469136,0.8518518518518519,89.0,0.5493827160493827
1424,1944,NYA,NYY,4.167874396135265,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,674,617,5331,1410,216,74,96,523,627.0,91,524,78,9,13,4170,1351,82,532,529,156,170.0,154.0,4.376623376623376,4.0064935064935066,0.37012987012987014,0.5403373433860107,1.0500852378568983,0.9612798097295345,0.0888054281273638,0.2644907146876759,0.33020157157499147,0.38679422247233164,0.716995794047323,0.12230350778465576,0.018007878446820485,0.08934062179706184,0.10710625213529211,0.27375886524822696,0.0470770822555613,3.39,1.3546762589928059,0.9943609022556391,3.425179856115108,3.444604316546762,8.74748201438849,0.5309352517985612,0.5064935064935064,0.05844155844155844,0.08441558441558442,0.974,1.0129870129870129,1.103896103896104,83.0,0.538961038961039
1976,1987,SFN,SFG,4.722802850356294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,783,669,5608,1458,274,32,205,511,1094.0,126,601,19,10,38,4413,1407,146,547,1038,129,183.0,162.0,4.833333333333333,4.12962962962963,0.7037037037037037,0.5714936961936019,1.023403577595601,0.8744022904360882,0.14900128715951277,0.2599857346647646,0.3217846053276679,0.4299215406562054,0.7517061459838733,0.1699358059914408,0.036554921540656204,0.08351037751266546,0.17878738355940513,0.350480109739369,0.06399187404773997,3.68,1.3283480625424882,1.8976234003656307,6.350781781101292,3.3467029231815095,8.608429639700883,0.893269884432359,0.11728395061728394,0.06172839506172839,0.2345679012345679,0.98,0.7962962962962963,1.1296296296296295,90.0,0.5555555555555556
1375,2005,NYN,NYM,4.591731797614151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,722,648,5505,1421,279,32,175,486,1075.0,153,599,8,11,38,4307,1390,135,491,1012,106,146.0,162.0,4.45679012345679,4.0,0.4567901234567901,0.549310699732683,0.9706120304701865,0.871131019036954,0.0994810114332324,0.2581289736603088,0.3183107995326323,0.41580381471389644,0.7341146142465287,0.15767484105358764,0.03178928247048138,0.08112168252378568,0.17943582039726255,0.34201266713581985,0.08023072889355008,3.76,1.310192709542605,2.061099796334012,6.344091014627351,3.0780125377292773,8.713721848154167,0.8462967262595773,0.04938271604938271,0.06790123456790123,0.2345679012345679,0.983,0.654320987654321,0.9012345679012346,83.0,0.5123456790123457
1177,2012,LAN,LAD,4.324485596707819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,637,597,5438,1369,269,23,116,481,1156.0,104,538,2,10,40,4349,1277,122,539,1276,98,138.0,162.0,3.932098765432099,3.685185185185185,0.24691358024691357,0.5296352618744355,0.9092639292001713,0.8521672931436456,0.05709663605652566,0.2517469657962486,0.31255279608041897,0.37366678926075764,0.6862195853411766,0.12191982346450903,0.021331371827877896,0.08126372698090893,0.19530326068592668,0.29802775748721694,0.05621621621621622,3.34,1.252701770521959,2.36734693877551,7.921821108300758,3.346286502644286,7.928029432053345,0.7574154978155897,0.012345679012345678,0.06172839506172839,0.24691358024691357,0.984,0.6049382716049383,0.8518518518518519,86.0,0.5308641975308642
2092,1997,SLN,STL,4.766990291262136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,689,708,5524,1409,269,39,144,543,1191.0,164,631,5,3,39,4367,1422,124,536,1130,123,156.0,162.0,4.253086419753086,4.37037037037037,-0.11728395061728394,0.487557278110323,0.8921953181966759,0.916798672399487,-0.02460335420281109,0.2550687907313541,0.3217405637052909,0.39608979000724115,0.7178303537125321,0.14102099927588707,0.02606806661839247,0.0895005768913796,0.19630789517059502,0.3207948899929028,0.08401639344262295,3.9,1.345088161209068,2.1082089552238807,6.986489580948018,3.313945500343485,8.791847950538125,0.7666590336615525,0.030864197530864196,0.018518518518518517,0.24074074074074073,0.98,0.7592592592592593,0.9629629629629629,73.0,0.4506172839506173
712,2011,CIN,CIN,4.283244133388226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,735,720,5612,1438,264,19,183,535,1250.0,97,678,4,5,39,4403,1414,185,539,1112,91,146.0,162.0,4.537037037037037,4.444444444444445,0.09259259259259259,0.5094322047894554,1.0592524954789468,1.0376350976120297,0.02161739786691728,0.2562366357804704,0.3209695786562551,0.4078759800427655,0.7288455586990206,0.15163934426229508,0.03260869565217391,0.08703432568732715,0.20335122824141857,0.3240611961057024,0.0491637100861632,4.16,1.330683624801272,2.0630797773654916,6.8189870542811715,3.3052464228934815,8.670906200317964,1.134453781512605,0.024691358024691357,0.030864197530864196,0.24074074074074073,0.985,0.5617283950617284,0.9012345679012346,79.0,0.4876543209876543
1158,1991,LAN,LAD,4.307747148288973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,665,565,5408,1366,191,29,108,583,957.0,126,496,15,14,40,4374,1312,96,500,1028,123,126.0,162.0,4.104938271604938,3.4876543209876543,0.6172839506172839,0.5740071269672117,0.952919967281601,0.8096237316001572,0.14329623568144376,0.2525887573964497,0.32532131530629277,0.35854289940828404,0.6838642147145768,0.10595414201183434,0.019970414201183433,0.09731263562009682,0.1597396094141212,0.24011713030746706,0.064648537711647,3.06,1.242798353909465,2.056,6.345679012345679,3.0864197530864197,8.098765432098766,0.5925925925925927,0.09259259259259259,0.08641975308641975,0.24691358024691357,0.98,0.7592592592592593,0.7777777777777778,93.0,0.5740740740740741
1223,2013,MIL,MIL,4.165981077745784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,640,687,5474,1381,238,43,157,407,1183.0,142,615,4,15,40,4328,1401,175,466,1125,114,153.0,162.0,3.950617283950617,4.2407407407407405,-0.29012345679012347,0.4676241146116447,0.9483041833901702,1.0179452718578859,-0.06964108846771563,0.25228352210449395,0.30402992688318314,0.39751552795031053,0.7015454548334936,0.14523200584581658,0.02868103763244428,0.06920591736099303,0.20115626594116648,0.3171614771904417,0.07941834451901567,3.84,1.2941312384473198,2.4141630901287554,7.018253234750461,2.907116451016636,8.740064695009242,1.091728280961183,0.024691358024691357,0.09259259259259259,0.24691358024691357,0.981,0.7037037037037037,0.9444444444444444,74.0,0.4567901234567901
872,1931,DET,DET,4.810679611650485,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,651,836,5430,1456,292,69,43,480,468.0,117,706,86,5,6,4152,1549,79,597,511,221,139.0,154.0,4.2272727272727275,5.428571428571429,-1.2012987012987013,0.3875273843467843,0.8787267223190534,1.1284416894911347,-0.24971496717208122,0.2681399631675875,0.327580372250423,0.3710865561694291,0.6986669284198521,0.10294659300184161,0.007918968692449355,0.08121827411167512,0.07918781725888324,0.2774725274725275,0.06043388429752066,4.59,1.550578034682081,0.8559463986599665,3.322976878612717,3.8822254335260116,10.072976878612716,0.513728323699422,0.5584415584415584,0.032467532467532464,0.03896103896103896,0.964,1.4350649350649352,0.9025974025974026,61.0,0.3961038961038961
11,1971,CAL,ANA,3.8888028895768834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,511,576,5495,1271,213,18,96,441,827.0,72,510,39,11,32,4443,1246,101,607,904,131,159.0,162.0,3.154320987654321,3.5555555555555554,-0.4012345679012346,0.44543796942582314,0.8111290485071417,0.914305933346602,-0.1031768848394603,0.23130118289353957,0.2884097035040431,0.3290263876251137,0.6174360911291568,0.09772520473157414,0.017470427661510465,0.07429245283018868,0.13931940700808626,0.25727773406766324,0.04205607476635514,3.1,1.2511816340310602,1.4892915980230643,5.49358541525996,3.6887238352464555,7.571910871033086,0.6137744767049291,0.24074074074074073,0.06790123456790123,0.19753086419753085,0.98,0.808641975308642,0.9814814814814815,76.0,0.4691358024691358
1406,1925,NYA,NYY,5.128664495114006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,706,774,5353,1471,247,74,110,470,482.0,67,667,80,8,13,4161,1560,78,505,492,162,150.0,156.0,4.5256410256410255,4.961538461538462,-0.4358974358974359,0.45802883852825577,0.882420955777577,0.9674133424530377,-0.08499238667546068,0.27479917803101067,0.3333333333333333,0.41023725014010837,0.7435705834734416,0.1354380721090977,0.020549224733794134,0.08071440838055985,0.08277520178602095,0.2929979605710401,0.034518289541473464,4.33,1.4888248017303534,0.9742574257425742,3.192501802451334,3.2768565248738284,10.122566690699351,0.5061283345349675,0.5128205128205128,0.05128205128205128,0.08333333333333333,0.974,1.0384615384615385,0.9615384615384616,69.0,0.4423076923076923
2121,2007,TBA,STL,4.796791443850268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,782,944,5593,1500,291,36,187,545,1324.0,131,879,2,2,28,4289,1649,199,568,1194,117,155.0,162.0,4.827160493827161,5.827160493827161,-1.0,0.4147078788876269,1.0063311174422285,1.2148038041757847,-0.20847268673355626,0.26819238333631323,0.3331704138155751,0.4333988914714822,0.7665693052870572,0.16520650813516896,0.03343465045592705,0.08879113717823395,0.21570544151189314,0.3426666666666667,0.06405867970660147,5.53,1.550711121473537,2.102112676056338,7.51643739799487,3.575658661692702,10.38074143156913,1.2527395663324783,0.012345679012345678,0.012345679012345678,0.1728395061728395,0.98,0.7222222222222222,0.9567901234567902,66.0,0.4074074074074074
755,1943,CLE,CLE,3.91518578352181,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600,577,5269,1344,246,45,55,567,521.0,47,492,64,14,20,4218,1234,52,606,585,157,183.0,153.0,3.9215686274509802,3.7712418300653594,0.1503267973856209,0.5178748595463747,1.0016302786846116,0.9632344513350349,0.038395827349576785,0.25507686468020496,0.3274503084304318,0.3501613209337635,0.6776116293641954,0.09508445625355855,0.010438413361169102,0.09715558601782043,0.08927347498286498,0.25744047619047616,0.024594453165881738,3.15,1.3086770981507823,0.9653465346534653,3.744665718349929,3.879089615931721,7.899004267425321,0.3328591749644381,0.41830065359477125,0.0915032679738562,0.13071895424836602,0.975,1.026143790849673,1.196078431372549,82.0,0.5359477124183006
627,1923,CIN,CIN,4.815085158150851,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,708,629,5278,1506,237,95,45,439,367.0,96,496,88,11,9,4173,1465,28,359,450,202,144.0,154.0,4.597402597402597,4.084415584415584,0.512987012987013,0.5539176594983288,0.9547915449886143,0.8482540703359299,0.10653747465268436,0.28533535430087154,0.3402133986356481,0.3918150814702539,0.732028480105902,0.10647972716938237,0.008525956801818871,0.07678852545041105,0.06419450760888577,0.250332005312085,0.049357326478149104,3.21,1.3112868439971244,1.2534818941504178,2.9115744069015097,2.322789360172538,9.478792235801581,0.18116462976276063,0.5714285714285714,0.07142857142857142,0.05844155844155844,0.969,1.3116883116883118,0.935064935064935,91.0,0.5909090909090909
1396,1913,NYA,NYM,4.037277147487845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,529,668,4880,1157,155,45,8,534,617.0,203,488,75,8,7,4032,1318,31,455,530,286,94.0,153.0,3.457516339869281,4.366013071895424,-0.9084967320261438,0.3948576194479058,0.8563980657163173,1.0814251567079394,-0.2250270909916221,0.23709016393442622,0.31233838197266345,0.29221311475409834,0.6045514967267618,0.05512295081967211,0.001639344262295082,0.09863317325452531,0.11396379756187662,0.1797752808988764,0.12004730928444707,3.27,1.3191964285714286,1.164835164835165,3.549107142857143,3.046875,8.825892857142858,0.20758928571428573,0.49019607843137253,0.05228758169934641,0.0457516339869281,0.953,1.869281045751634,0.6143790849673203,57.0,0.37254901960784315
130,1963,ML1,ATL,3.946880790611488,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,677,603,5518,1345,204,39,139,525,954.0,75,534,56,18,25,4413,1327,149,489,924,129,161.0,163.0,4.153374233128834,3.6993865030674846,0.4539877300613497,0.5527603490108162,1.0523181351229394,0.9372937008554395,0.11502443426750003,0.24374773468648062,0.3094489491974185,0.37042406669083,0.6798730158882484,0.12667633200434938,0.02519028633562885,0.08687737878537151,0.15786860830713223,0.28401486988847585,0.040106951871657755,3.27,1.2345343303874916,1.8895705521472392,5.6532970768184905,2.9918422841604353,8.118966689326989,0.91162474507138,0.34355828220858897,0.11042944785276074,0.15337423312883436,0.98,0.7914110429447853,0.9877300613496932,84.0,0.5153374233128835
844,2014,COL,COL,4.0660493827160495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,755,818,5612,1551,307,41,186,397,1281.0,85,770,1,4,24,4293,1528,173,531,1074,106,166.0,162.0,4.660493827160494,5.049382716049383,-0.3888888888888889,0.46339943582331045,1.1461970548049187,1.2418399878548656,-0.09564293304994687,0.2763720598717035,0.32418039607255783,0.44511760513186027,0.7692980012044182,0.16874554526015678,0.03314326443335709,0.06606756531868864,0.21318022965551672,0.344294003868472,0.043634496919917866,4.84,1.4388539482879106,2.022598870056497,6.754716981132075,3.339622641509434,9.610062893081762,1.0880503144654088,0.006172839506172839,0.024691358024691357,0.14814814814814814,0.983,0.654320987654321,1.0246913580246915,66.0,0.4074074074074074
324,1942,BOS,BOS,4.111739130434783,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,761,594,5248,1451,244,55,103,591,508.0,68,519,84,11,17,4074,1260,65,553,500,157,156.0,152.0,5.006578947368421,3.9078947368421053,1.0986842105263157,0.6114449078341498,1.2176304937027989,0.9504238019178218,0.26720669178497686,0.2764862804878049,0.3497174173659873,0.4028201219512195,0.7525375393172069,0.12633384146341464,0.019626524390243903,0.10121596163726665,0.08700119883541703,0.27705031013094417,0.03330068560235064,3.44,1.3350515463917525,0.9041591320072333,3.313696612665685,3.6649484536082473,8.350515463917526,0.43078055964653905,0.5526315789473685,0.07236842105263158,0.1118421052631579,0.974,1.0328947368421053,1.0263157894736843,93.0,0.6118421052631579
2195,1989,TOR,TEX,4.132241215574549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,731,651,5581,1449,265,40,142,521,923.0,144,584,12,12,38,4401,1408,99,478,849,126,164.0,162.0,4.512345679012346,4.018518518518518,0.49382716049382713,0.5528280919058217,1.091985061763861,0.9724791726515368,0.11950588911232404,0.2596308905214119,0.322844968862668,0.39777817595413006,0.7206231448167981,0.13814728543271815,0.025443468912381292,0.08538184201901015,0.15126188135037694,0.3084886128364389,0.07309644670050762,3.58,1.2856169052488071,1.7761506276150627,5.208588957055214,2.932515337423313,8.63803680981595,0.6073619631901841,0.07407407407407407,0.07407407407407407,0.2345679012345679,0.98,0.7777777777777778,1.0123456790123457,89.0,0.5493827160493827
15,1975,CAL,ANA,4.21277145811789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,628,723,5377,1324,195,41,55,593,811.0,220,628,59,19,16,4359,1386,123,613,975,184,164.0,161.0,3.900621118012422,4.490683229813665,-0.5900621118012422,0.4359069610908757,0.9259038038951856,1.0659688697710497,-0.14006506587586406,0.24623395945694626,0.32110552763819095,0.3284359308164404,0.6495414584546313,0.08220197135949414,0.010228752092244746,0.09932998324958124,0.1358458961474037,0.21978851963746224,0.11476264997391758,3.89,1.375774260151411,1.5905383360522023,6.039229181004817,3.7969717825189266,8.584996558843772,0.7618719889883001,0.36645962732919257,0.11801242236024845,0.09937888198757763,0.971,1.1428571428571428,1.0186335403726707,72.0,0.4472049689440994
1671,1979,PHI,PHI,4.457598856598381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,683,718,5463,1453,250,53,119,602,764.0,128,666,33,14,29,4323,1455,135,477,787,106,148.0,163.0,4.190184049079755,4.404907975460123,-0.2147239263803681,0.4771524924935355,0.9400092255670822,0.9881795372725696,-0.04817031170548738,0.26597107816218196,0.3388293487221764,0.39648544755628773,0.7353147962784641,0.13051436939410577,0.02178290316675819,0.09925803792250619,0.1259686727122836,0.2904335856847901,0.06228710462287105,4.16,1.340735600277585,1.649895178197065,4.915336571825121,2.979181124219292,9.087439278278973,0.8431644691186676,0.20245398773006135,0.08588957055214724,0.17791411042944785,0.983,0.6503067484662577,0.9079754601226994,84.0,0.5153374233128835
216,1941,SLA,BAL,4.488745980707395,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,765,823,5408,1440,281,58,91,775,552.0,50,728,65,7,10,4167,1563,120,549,454,151,156.0,157.0,4.872611464968153,5.24203821656051,-0.36942675159235666,0.46661547587172253,1.0855173106053695,1.1678179694486523,-0.0823006588432829,0.26627218934911245,0.3582403364062753,0.3901627218934911,0.7484030582997664,0.12389053254437865,0.016826923076923076,0.12534368429564935,0.08927704997573993,0.2986111111111111,0.022573363431151242,4.72,1.5205183585313176,0.8269581056466302,2.9416846652267816,3.5572354211663066,10.127429805615552,0.7775377969762418,0.4140127388535032,0.044585987261146494,0.06369426751592357,0.975,0.9617834394904459,0.9936305732484076,70.0,0.445859872611465
1308,1988,MIN,MIN,4.138095238095239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,759,672,5510,1508,294,31,151,528,832.0,107,625,18,9,52,4293,1457,146,453,897,83,155.0,162.0,4.685185185185185,4.148148148148148,0.5370370370370371,0.5554683780841514,1.1322081575246128,1.0024293568597362,0.1297788006648766,0.2736842105263158,0.33719774759854254,0.420508166969147,0.7577059145676895,0.1468239564428312,0.027404718693284938,0.08744617422987744,0.13779397151374628,0.3156498673740053,0.05255402750491159,3.93,1.3347309573724668,1.9801324503311257,5.6415094339622645,2.849056603773585,9.163522012578616,0.9182389937106918,0.1111111111111111,0.05555555555555555,0.32098765432098764,0.986,0.5123456790123457,0.9567901234567902,91.0,0.5617283950617284
